start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,user_language,consent,state,age,gender,education,ideology_general,household_size,sus_1,sus_2,sus_3,re_1,re_2,re_3,sev_1,sev_2,sev_3,se_1,se_2,se_3,mrr_1,mrr_2,mrr_3,rc_1,rc_2,rc_3,proto_caring,proto_informed,proto_dedicated,proto_pushy,proto_stubborn,proto_arrogant,proto_patriotic,proto_responsible,proto_similarity,willingness_1,willingness_2,att_1,att_2,att_3,att_4,att_5,att_6,sn_1,sn_2,sn_3,sn_4,sn_5,int_1,int_2,int_3,beh_1,beh_2,beh_3,feedback
2018-07-31 08:55:19,2018-07-31 08:58:43,0,100,203,1,2018-07-31 08:58:44,R_e5nvziRvAMvJKDL,EN,1,44,31,1,3,8,1,2,4,2,1,4,2,2,1,2,2,1,5,1,5,1,2,2,1,1,1,1,1,NA,NA,NA,1,2,2,4,4,3,2,1,5,2,1,1,2,5,2,4,4,5,11,11,NA,thanks!
2018-07-31 08:55:40,2018-07-31 08:59:19,0,100,218,1,2018-07-31 08:59:19,R_3soeiGLccQ2NTUy,EN,1,32,31,1,6,2,2,1,4,1,2,2,2,4,4,2,3,3,3,4,4,2,1,1,3,1,1,NA,NA,NA,NA,NA,1,2,3,2,2,2,2,2,4,1,3,2,3,3,3,2,1,1,11,11,NA,NA
2018-07-31 08:55:41,2018-07-31 09:00:01,0,100,260,1,2018-07-31 09:00:02,R_suLrakAXptgvf45,EN,1,24,31,1,3,3,3,4,2,4,5,5,2,2,2,4,4,2,4,4,4,4,3,2,2,NA,1,1,NA,NA,NA,NA,1,3,2,2,2,4,2,2,4,2,3,3,3,4,4,3,3,3,11,11,NA,NA
2018-07-31 08:55:33,2018-07-31 09:00:10,0,100,277,1,2018-07-31 09:00:11,R_2YS6VMP5CusARB4,EN,1,49,39,2,5,1,2,4,2,4,4,3,3,3,2,4,5,4,4,2,3,4,4,2,3,1,1,NA,NA,NA,NA,NA,1,4,3,3,2,3,2,2,4,2,2,1,2,5,5,2,2,2,11,11,NA,I rent and don't see myself purchasing a home in the near future so I have no control over using majorly green energy. I would have an interest in using small removable solar panels or something similar
2018-07-31 08:56:26,2018-07-31 09:00:12,0,100,225,1,2018-07-31 09:00:12,R_9So6B6uXqvbpahj,EN,1,36,19,2,3,0,2,1,5,1,2,2,3,1,1,1,3,2,2,5,4,2,4,3,4,1,1,1,NA,NA,NA,NA,1,3,3,2,1,5,1,1,5,1,1,2,1,4,4,2,2,3,11,11,NA,NA
2018-07-31 08:55:46,2018-07-31 09:00:45,0,100,299,1,2018-07-31 09:00:46,R_24j8znWeZbOm7T1,EN,1,13,32,2,5,6,4,3,3,3,2,2,2,3,3,3,3,3,4,3,3,3,3,2,2,1,NA,1,NA,NA,NA,NA,NA,2,2,3,2,4,2,2,4,2,3,3,3,5,5,4,4,4,11,11,NA,NA
2018-07-31 08:56:12,2018-07-31 09:02:52,0,100,399,1,2018-07-31 09:02:52,R_1pzWO2kEsex3Xml,EN,1,37,27,1,3,0,1,3,3,3,1,1,1,1,1,3,2,2,4,5,5,4,2,2,2,1,1,1,NA,1,NA,1,1,4,4,2,2,4,2,2,4,2,1,1,1,4,4,2,2,2,11,11,NA,NA
2018-07-31 08:55:39,2018-07-31 09:05:47,0,100,607,1,2018-07-31 09:05:48,R_2dAquNgNrbArz2Z,EN,1,20,20,2,3,1,4,2,4,2,2,2,2,1,2,2,2,3,3,2,3,4,3,2,4,1,1,NA,NA,NA,NA,NA,1,3,3,3,2,4,2,2,4,2,2,2,2,2,2,2,2,2,11,11,NA,NA
2018-07-31 09:02:47,2018-07-31 09:08:04,0,100,317,1,2018-07-31 09:08:05,R_3MSXoMXmUHfjbaL,EN,1,54,30,1,5,9,4,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,NA,NA,1,NA,NA,NA,5,4,4,1,5,4,2,5,1,1,1,1,1,1,1,1,3,10,10,10,good one.
2018-07-31 09:33:01,2018-07-31 09:37:07,0,100,245,1,2018-07-31 09:37:08,R_RyFSVA6ghbVNdKx,EN,1,49,26,1,5,2,3,5,1,4,3,4,5,4,3,2,3,5,2,1,3,2,1,2,1,NA,NA,NA,1,NA,1,NA,NA,1,1,4,1,3,1,1,4,2,2,3,2,4,5,5,4,4,11,11,NA,NA
2018-07-31 09:33:08,2018-07-31 09:37:27,0,100,258,1,2018-07-31 09:37:28,R_6r2rUYNAJMbJQkN,EN,1,28,24,1,5,2,1,1,5,1,5,2,2,1,1,1,1,2,4,5,5,5,2,2,4,1,1,1,NA,NA,NA,NA,1,4,5,1,1,5,1,1,5,1,1,1,1,2,2,1,1,2,12,12,NA,NA
2018-07-31 09:30:40,2018-07-31 09:38:42,0,100,481,1,2018-07-31 09:38:43,R_31RwJvoqkLOFvgN,EN,1,24,27,1,5,8,4,2,1,3,1,2,3,4,2,3,1,3,2,4,2,2,4,2,2,NA,NA,1,1,NA,1,NA,1,2,2,3,2,3,2,1,4,2,2,1,2,1,2,3,2,2,10,11,NA,NA
2018-07-31 09:29:37,2018-07-31 09:41:04,0,100,686,1,2018-07-31 09:41:05,R_scLj4xA5gDNwlP3,EN,1,53,25,1,5,6,4,2,5,3,4,4,1,4,3,4,2,1,4,2,1,1,2,2,2,NA,1,NA,NA,NA,NA,1,NA,4,2,5,4,5,4,5,3,3,5,5,1,3,3,2,4,4,10,11,NA,this is study is very useful for me
2018-07-31 09:33:08,2018-07-31 09:41:28,0,100,500,1,2018-07-31 09:41:29,R_3OfuJf0rF6fhM8Y,EN,1,33,55,2,5,7,1,2,4,2,2,1,1,2,2,3,4,2,4,4,4,1,2,1,2,1,1,1,NA,NA,NA,NA,1,3,2,3,2,3,2,2,4,2,2,2,3,2,3,4,4,3,11,11,NA,"I would love to go green, but just like with e-cars, I cannot justify the initial costs.  I have done the math, and I would not recoop the finances over my projected lifetime."
2018-07-31 09:34:15,2018-07-31 09:43:33,0,100,557,1,2018-07-31 09:43:34,R_BFnHPvmWmZLQCeR,EN,1,36,47,2,5,8,4,4,2,4,3,2,2,4,3,4,3,3,3,3,3,2,3,4,4,1,1,NA,NA,NA,NA,NA,1,3,3,3,1,5,1,3,4,1,2,2,2,5,5,3,3,3,11,11,NA,NA
2018-07-31 09:53:45,2018-07-31 09:57:49,0,100,244,1,2018-07-31 09:57:49,R_xbFB3MNbVi9SIdH,EN,1,54,30,2,3,6,1,1,5,1,1,1,1,1,1,1,3,2,3,1,1,2,2,2,2,1,1,1,NA,NA,NA,NA,1,5,2,2,1,5,1,1,5,1,1,1,1,2,2,1,1,1,11,11,NA,NA
2018-07-31 10:03:27,2018-07-31 10:08:13,0,100,285,1,2018-07-31 10:08:14,R_TbZhctVED7pu4V3,EN,1,57,33,1,5,0,3,2,4,2,5,4,4,1,1,1,5,1,5,5,5,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,3,4,2,2,5,2,2,3,2,4,2,4,3,4,12,11,NA,NA
2018-07-31 10:04:16,2018-07-31 10:08:47,0,100,270,1,2018-07-31 10:08:47,R_210ViWdc1MLNqeW,EN,1,34,44,1,5,5,4,2,3,2,4,4,3,3,4,4,1,4,2,4,3,2,4,1,4,1,NA,NA,NA,NA,NA,NA,1,3,2,4,2,4,1,3,3,2,3,3,3,3,3,3,3,3,11,11,NA,NA
2018-07-31 10:05:02,2018-07-31 10:10:07,0,100,304,1,2018-07-31 10:10:08,R_eVA9YmCPj7Toetj,EN,1,23,35,1,3,5,1,3,3,3,5,5,5,1,1,1,4,5,3,2,1,3,1,2,1,NA,NA,NA,1,NA,1,NA,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,11,10,10,"No further relevant comment, at this time."
2018-07-31 10:05:20,2018-07-31 10:10:23,0,100,302,1,2018-07-31 10:10:24,R_3gRQngKLbfGKGV3,EN,1,46,30,1,4,2,2,1,5,1,2,2,2,1,1,1,5,1,4,5,5,4,4,2,2,1,1,NA,NA,NA,NA,NA,1,3,4,2,1,5,1,1,5,1,1,1,1,4,4,2,2,2,11,11,NA,"I would have difficulty switching to green energy simply because I'm in a rental situation, and don't foresee owning a home for a while. Also, I'd have to think long and hard about parting with an extra $18 a month, as money is already tight, but I'd want to make that positive change for the greater good."
2018-07-31 10:04:14,2018-07-31 10:11:46,0,100,452,1,2018-07-31 10:11:47,R_yNOD8559Lnxk1PP,EN,1,43,31,1,5,6,5,2,4,2,4,4,2,1,2,2,1,3,3,4,4,1,4,3,3,NA,1,NA,1,NA,NA,NA,1,2,3,3,3,4,1,2,5,1,2,3,2,5,5,2,2,2,11,11,NA,NA
2018-07-31 10:06:57,2018-07-31 10:12:10,0,100,313,1,2018-07-31 10:12:11,R_2sRr5MQz0K8cefK,EN,1,39,63,2,4,10,2,5,1,5,5,5,5,5,5,5,4,2,4,5,5,5,2,2,2,1,1,NA,NA,NA,NA,NA,1,2,2,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,11,11,NA,NA
2018-07-31 10:07:54,2018-07-31 10:13:39,0,100,344,1,2018-07-31 10:13:40,R_1dMj89QrIJt9q9I,EN,1,44,25,1,2,5,4,3,4,3,3,3,3,4,3,2,4,2,4,4,4,4,3,1,3,NA,NA,1,1,NA,1,NA,1,1,1,5,2,2,2,2,3,2,3,3,3,5,5,4,4,4,11,11,NA,NA
2018-07-31 10:05:26,2018-07-31 10:19:01,0,100,814,1,2018-07-31 10:19:02,R_3HtcumpxvewHOHz,EN,1,33,29,2,3,10,4,4,2,4,4,4,3,4,3,4,2,4,2,2,2,2,2,2,2,1,1,1,NA,NA,NA,NA,1,2,2,4,2,3,2,2,5,1,3,4,3,4,4,3,3,4,11,11,NA,none
2018-07-31 10:21:37,2018-07-31 10:29:09,0,100,452,1,2018-07-31 10:29:10,R_3MRQThLW96i053U,EN,1,57,31,1,5,6,1,1,5,1,2,2,2,1,1,1,1,5,1,5,5,2,3,4,4,1,1,NA,NA,NA,NA,NA,1,4,4,3,1,5,1,1,5,1,1,1,1,2,2,2,2,2,11,11,NA,NA
2018-07-31 10:36:57,2018-07-31 10:41:29,0,100,271,1,2018-07-31 10:41:30,R_215PLB1EHAfyT7p,EN,1,53,23,2,5,0,3,1,5,1,1,1,1,1,1,1,4,4,1,5,5,3,2,1,4,NA,1,NA,NA,NA,NA,NA,1,4,5,2,1,5,1,2,4,2,1,1,1,2,4,1,1,1,12,11,NA,NA
2018-07-31 10:36:33,2018-07-31 10:42:20,0,100,346,1,2018-07-31 10:42:20,R_3PuhnOqz7tOP7x1,EN,1,17,30,1,4,6,2,5,2,5,4,4,4,4,4,5,4,2,2,3,3,2,4,4,4,NA,1,1,NA,1,NA,NA,NA,3,2,4,1,5,1,1,5,1,1,1,1,3,3,2,2,2,11,11,NA,NA
2018-07-31 10:36:31,2018-07-31 10:42:21,0,100,350,1,2018-07-31 10:42:22,R_33rvntIujMFtboW,EN,1,31,49,2,5,7,4,2,5,3,5,4,2,2,2,4,3,2,4,5,3,2,3,2,2,1,1,1,NA,NA,NA,NA,1,3,2,3,2,3,2,2,5,2,3,3,3,3,3,3,3,3,12,11,NA,NA
2018-07-31 10:38:57,2018-07-31 10:43:27,0,100,270,1,2018-07-31 10:43:28,R_262XEfTXdjBiYux,EN,1,54,27,2,6,5,1,1,5,1,4,3,2,1,1,2,4,3,3,5,5,3,3,2,3,1,1,1,NA,NA,NA,NA,1,4,3,3,2,4,2,2,4,2,1,1,1,2,2,2,2,3,11,11,NA,NA
2018-07-31 10:37:53,2018-07-31 10:43:29,0,100,335,1,2018-07-31 10:43:30,R_2afMCCCk41iaphp,EN,1,25,22,2,5,2,2,1,5,2,2,3,2,1,2,2,3,3,3,5,4,4,4,3,4,1,1,1,NA,NA,NA,NA,1,4,4,2,1,5,1,1,5,1,1,2,1,3,3,3,3,3,12,12,NA,NA
2018-07-31 10:37:50,2018-07-31 10:45:03,0,100,433,1,2018-07-31 10:45:04,R_D60jfUeAeWnGYkV,EN,1,20,37,1,3,1,2,1,5,1,1,1,1,1,1,1,1,1,4,5,5,4,2,2,4,1,1,1,NA,NA,NA,1,1,3,5,1,1,5,1,1,5,1,3,1,1,4,4,1,1,1,10,11,NA,Thank you for the survey!  Everyone should go as green as they can!
2018-07-31 10:37:39,2018-07-31 10:45:10,0,100,451,1,2018-07-31 10:45:11,R_5dtmY3xOq3yLUE9,EN,1,44,26,2,4,5,3,3,2,4,4,2,2,2,2,4,2,3,3,4,3,2,2,2,3,1,1,1,NA,NA,NA,1,1,3,3,1,2,4,2,2,4,2,2,2,2,2,2,3,3,3,12,11,NA,NA
2018-07-31 10:41:54,2018-07-31 10:46:46,0,100,291,1,2018-07-31 10:46:46,R_1PdyHAMOnkZqk2D,EN,1,52,28,1,2,0,2,1,5,1,4,3,2,1,1,1,3,2,4,5,5,1,2,4,2,1,1,NA,NA,NA,NA,NA,1,4,4,2,2,4,1,2,4,2,1,1,1,3,4,3,3,2,12,11,NA,NA
2018-07-31 10:51:08,2018-07-31 10:59:12,0,100,484,1,2018-07-31 10:59:12,R_1CjrudPz0vkxI9G,EN,1,57,46,2,4,6,3,2,4,2,2,1,1,2,2,3,4,2,4,4,5,2,4,3,3,1,1,1,NA,NA,NA,NA,1,4,5,1,1,4,1,1,5,2,1,1,1,5,5,3,4,4,11,11,NA,Thank you.
2018-07-31 11:10:47,2018-07-31 11:14:46,0,100,238,1,2018-07-31 11:14:47,R_2EiozkDSTroMliP,EN,1,33,50,2,6,0,2,1,5,1,5,2,2,1,1,1,2,2,4,5,5,1,2,1,2,1,1,1,NA,NA,NA,NA,1,4,5,5,1,5,1,1,5,1,1,1,1,2,2,2,2,2,10,11,NA,NA
2018-07-31 11:11:18,2018-07-31 11:16:53,0,100,334,1,2018-07-31 11:16:54,R_3nJICkuXTRfxTjZ,EN,1,20,28,2,1,6,20,1,1,1,2,1,1,1,2,1,1,1,2,4,3,1,4,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,4,5,5,4,5,4,1,1,1,1,2,1,1,2,10,10,9,COMPUYTER
2018-07-31 11:13:22,2018-07-31 11:17:06,0,100,223,1,2018-07-31 11:17:07,R_0cCce3VsdmRYbOF,EN,1,24,22,1,3,5,4,2,5,1,2,2,1,2,3,2,4,2,2,2,2,4,4,1,4,1,1,1,NA,NA,NA,1,1,4,3,2,2,4,1,2,5,1,1,1,1,4,1,2,1,1,11,11,NA,I hope you find that a lot of people support green energy. Please do your best to help inform people on a large scale of the consequences of climate change. Thank you for the opportunity to take this great survey.
2018-07-31 11:13:34,2018-07-31 11:18:32,0,100,297,1,2018-07-31 11:18:33,R_3JrOASryRUAqsHs,EN,1,20,49,1,6,10,3,5,1,5,5,5,5,5,5,5,5,1,5,3,3,3,5,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,5,5,2,4,5,2,4,3,3,3,5,5,5,5,5,11,11,NA,NA
2018-07-31 11:12:38,2018-07-31 11:19:30,0,100,411,1,2018-07-31 11:19:30,R_3PzxJpCh7wqOTRw,EN,1,20,44,2,4,1,1,1,5,1,1,1,1,1,1,1,2,4,2,5,5,5,4,1,4,1,1,1,NA,NA,NA,1,1,5,3,3,1,5,1,1,5,1,1,1,1,1,1,2,2,2,11,11,NA,NA
2018-07-31 11:14:25,2018-07-31 11:23:46,0,100,560,1,2018-07-31 11:23:46,R_DTfAyLPreUT12Nj,EN,1,43,23,2,3,7,3,4,4,4,2,4,2,4,4,3,2,2,2,3,2,2,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,2,2,4,2,1,1,1,2,2,1,1,2,10,10,10,its very good
2018-07-31 11:20:24,2018-07-31 11:26:00,0,100,336,1,2018-07-31 11:26:01,R_215OwyFC20gF9oU,EN,1,20,35,1,3,0,1,1,5,1,1,1,1,1,1,1,1,5,1,5,5,5,5,5,5,1,1,1,NA,NA,NA,NA,1,5,5,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,11,11,NA,ty
2018-07-31 11:20:19,2018-07-31 11:34:15,0,100,835,1,2018-07-31 11:34:17,R_SZVe5Xh1XcKYmCl,EN,1,24,34,1,5,6,2,2,5,2,1,1,1,2,2,2,4,1,5,5,5,5,5,2,5,1,1,NA,NA,NA,NA,NA,1,4,2,4,1,5,1,1,5,1,1,1,1,3,3,2,2,2,10,11,NA,NA
2018-07-31 11:28:13,2018-07-31 11:36:02,0,100,469,1,2018-07-31 11:36:03,R_3svRdmvsv9ArFyp,EN,1,49,43,2,4,0,2,1,5,1,1,1,1,1,1,1,3,2,3,5,5,2,5,4,4,NA,1,1,NA,NA,NA,NA,1,3,3,2,1,5,1,1,5,1,1,1,1,2,2,2,2,2,11,11,NA,NA
2018-07-31 11:45:01,2018-07-31 11:49:47,0,100,286,1,2018-07-31 11:49:48,R_1LNKkZTmB9La6qD,EN,1,57,28,2,5,3,2,2,4,1,2,1,5,1,2,2,3,4,3,4,2,2,4,2,4,1,1,1,NA,NA,NA,NA,1,3,4,1,1,5,1,1,5,1,2,2,2,3,3,2,2,2,11,11,NA,NA
2018-07-31 11:43:43,2018-07-31 11:50:49,0,100,426,1,2018-07-31 11:50:50,R_qUb1fxPRsXxLG8h,EN,1,20,54,2,4,1,1,1,5,1,1,1,1,1,1,1,2,4,2,5,5,5,5,4,5,1,1,1,NA,NA,NA,NA,1,5,5,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,11,11,NA,NA
2018-07-31 11:46:34,2018-07-31 11:51:09,0,100,275,1,2018-07-31 11:51:10,R_2TsN5OJHbTLCH8I,EN,1,41,26,1,5,2,2,2,4,3,4,2,2,2,2,2,4,3,3,4,4,3,4,2,3,1,1,1,NA,NA,NA,NA,1,3,3,2,2,4,1,3,4,2,2,3,2,4,4,3,3,3,11,11,NA,Good survey!!
2018-07-31 11:46:12,2018-07-31 11:51:33,0,100,321,1,2018-07-31 11:51:34,R_6VALdDlESMlAASd,EN,1,54,31,1,3,2,5,3,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,1,NA,NA,NA,NA,1,4,4,3,2,5,2,2,5,2,1,1,1,2,2,2,2,2,10,10,10,NA
2018-07-31 11:45:53,2018-07-31 11:51:43,0,100,350,1,2018-07-31 11:51:44,R_eWoyEfDasDFWGk1,EN,1,24,30,2,5,6,5,4,2,4,4,4,4,3,3,4,5,1,4,4,4,2,2,2,2,1,NA,1,NA,NA,NA,NA,1,2,3,2,3,3,3,2,4,2,2,2,2,4,3,4,4,4,11,11,NA,NA
2018-07-31 11:50:04,2018-07-31 12:02:27,0,100,742,1,2018-07-31 12:02:28,R_VWhWMMRyUuJ3n4l,EN,1,20,35,2,6,3,4,2,3,3,3,2,2,1,2,2,3,4,2,4,4,4,4,3,4,1,NA,1,NA,NA,NA,NA,1,4,4,3,1,5,1,1,5,1,3,1,3,3,2,2,1,1,10,10,10,No
2018-07-31 11:58:02,2018-07-31 12:04:51,0,100,408,1,2018-07-31 12:04:51,R_1N2iUpYNXQ4F5Be,EN,1,54,30,1,5,6,2,2,2,3,1,2,3,2,2,3,2,2,2,2,2,1,2,3,1,NA,NA,1,NA,NA,NA,1,1,2,4,3,4,5,3,5,3,3,3,2,2,2,2,2,2,2,10,10,10,very well
2018-07-31 12:00:48,2018-07-31 12:06:17,0,100,329,1,2018-07-31 12:06:18,R_3Opos67C06DtM6C,EN,1,36,23,1,4,3,3,1,5,4,2,1,1,1,1,1,4,3,5,3,5,2,2,1,4,1,1,1,NA,NA,NA,NA,1,5,4,2,1,5,2,1,4,1,1,1,1,1,2,2,2,2,11,11,NA,NA
2018-07-31 12:26:54,2018-07-31 12:32:28,0,100,334,1,2018-07-31 12:32:29,R_2eaRyL6YQKkOcTA,EN,1,21,35,2,2,8,3,1,5,2,1,1,2,1,1,2,1,4,2,4,5,1,5,4,4,1,1,1,NA,NA,NA,NA,1,4,3,4,1,5,1,1,5,1,1,1,2,4,2,1,1,1,10,10,10,NA
2018-07-31 12:28:55,2018-07-31 12:32:56,0,100,240,1,2018-07-31 12:32:57,R_2q3fNgexboTF5If,EN,1,49,26,1,2,6,5,3,3,3,4,2,2,3,4,4,2,2,5,2,2,3,2,1,4,1,1,NA,NA,NA,1,NA,NA,4,1,2,3,4,1,3,4,4,3,3,3,4,4,4,4,4,11,11,NA,NA
2018-07-31 12:29:24,2018-07-31 12:33:45,0,100,260,1,2018-07-31 12:33:46,R_24wS3eQ0J8imZAx,EN,1,44,27,2,5,3,4,2,4,3,3,3,2,1,1,1,4,2,3,2,4,3,5,4,5,1,1,NA,NA,NA,NA,NA,1,4,1,2,3,3,2,4,4,2,2,3,2,3,4,3,3,2,12,12,NA,NA
2018-07-31 12:28:37,2018-07-31 12:33:57,0,100,319,1,2018-07-31 12:33:58,R_2Bb8qbmgMWFvVbr,EN,1,30,42,2,5,2,3,1,5,1,1,1,1,1,1,1,3,1,5,5,5,5,4,1,4,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,1,5,1,1,5,1,3,3,3,3,3,2,2,2,11,11,NA,NA
2018-07-31 12:30:35,2018-07-31 12:35:34,0,100,298,1,2018-07-31 12:35:35,R_3r1hUubVewNlbDs,EN,1,54,41,1,2,5,3,1,1,1,2,3,3,1,1,1,2,4,2,1,4,3,2,2,2,1,1,1,NA,NA,1,NA,1,1,3,3,2,3,2,2,4,2,3,2,2,5,5,3,3,3,11,11,NA,NA
2018-07-31 12:32:27,2018-07-31 12:37:02,0,100,275,1,2018-07-31 12:37:03,R_2qrY756cHgqxahW,EN,1,36,28,1,3,0,5,1,5,1,4,2,2,1,1,1,2,2,2,5,5,3,4,4,5,1,1,1,NA,NA,NA,NA,1,4,5,1,1,5,1,1,5,1,1,1,1,4,4,1,1,1,11,11,NA,NA
2018-07-31 12:28:18,2018-07-31 12:38:51,0,100,633,1,2018-07-31 12:38:52,R_2WO4LiHVL9IzZpm,EN,1,24,38,1,5,2,5,4,3,4,4,3,2,2,2,2,4,1,5,3,4,3,1,1,1,1,NA,1,NA,NA,NA,NA,NA,3,2,5,2,3,1,3,5,1,2,2,2,4,4,2,3,3,12,11,NA,"some of these questions could use better wording. 'leave your electric company as is,' for example was confusing, and you may get inaccurate answers because some people read 'leave your electric company...' and answer based on that."
2018-07-31 12:39:57,2018-07-31 12:43:50,0,100,232,1,2018-07-31 12:43:51,R_2UilXy8RRpitcO6,EN,1,49,25,1,5,4,2,2,4,2,5,2,2,1,1,2,4,4,2,5,5,4,4,4,5,NA,1,NA,NA,NA,NA,NA,1,3,2,2,2,4,2,2,4,1,3,3,3,3,3,2,2,3,11,11,NA,"Green power could and should be equally priced compared to fossil fuel powered electricity. If that were the case, it would get widespread acceptance."
2018-07-31 12:55:18,2018-07-31 13:01:35,0,100,377,1,2018-07-31 13:01:37,R_2Vs9waeg1nlxc1k,EN,1,54,27,1,6,10,4,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,NA,NA,1,NA,NA,NA,1,4,5,4,2,3,2,1,2,1,2,1,2,2,1,1,2,1,10,10,5,Improve our knowledge
2018-07-31 13:04:34,2018-07-31 13:08:59,0,100,265,1,2018-07-31 13:09:00,R_scgd3YX9isQnBUR,EN,1,39,56,1,5,9,3,3,2,3,3,4,3,5,4,4,1,2,4,3,3,3,3,4,2,1,NA,NA,NA,NA,NA,NA,1,2,1,1,3,4,3,2,4,2,2,2,2,3,3,2,2,2,10,10,10,NA
2018-07-31 13:06:14,2018-07-31 13:11:42,0,100,327,1,2018-07-31 13:11:43,R_1M02JJ1yFjuGTCd,EN,1,41,29,2,5,8,3,1,4,4,1,4,3,1,1,4,1,5,1,5,5,2,5,5,2,1,1,1,NA,NA,NA,1,1,2,2,5,1,5,1,1,5,1,1,1,1,5,5,2,1,2,11,11,NA,NA
2018-07-31 13:06:00,2018-07-31 13:11:54,0,100,354,1,2018-07-31 13:11:55,R_3DwKwIrxbhMEK0m,EN,1,44,19,2,3,1,4,3,4,4,2,1,1,2,1,2,3,2,4,2,3,4,4,2,2,1,1,1,NA,NA,NA,NA,1,1,3,2,2,5,1,3,4,2,1,2,2,4,3,5,4,4,12,12,NA,NA
2018-07-31 13:08:42,2018-07-31 13:12:44,0,100,241,1,2018-07-31 13:12:44,R_27p7ZgH1rqwD84W,EN,1,15,29,1,6,10,2,1,2,1,1,2,1,1,1,2,1,1,2,2,1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,1,5,1,1,5,1,1,2,1,1,1,1,1,1,10,10,7,good
2018-07-31 13:04:33,2018-07-31 13:15:46,0,100,672,1,2018-07-31 13:15:47,R_1LCqAwSFCrwDEnS,EN,1,42,30,1,4,1,2,1,2,1,4,2,2,1,1,1,4,2,4,4,5,5,4,2,3,NA,NA,NA,1,NA,NA,1,NA,2,4,4,2,4,2,2,5,1,1,1,2,4,1,1,2,1,11,11,NA,fun survey and interesting!:)
2018-07-31 13:12:51,2018-07-31 13:16:49,0,100,237,1,2018-07-31 13:16:50,R_1GHMPph6HBRyEgF,EN,1,41,34,1,6,6,2,1,5,1,2,1,1,1,1,1,1,4,1,5,5,3,2,1,4,1,1,1,NA,NA,NA,NA,1,4,5,2,2,5,1,1,4,1,1,1,1,1,1,1,1,1,11,10,5,NA
2018-07-31 13:19:13,2018-07-31 13:25:38,0,100,385,1,2018-07-31 13:25:39,R_1pMd7leI1PQAV90,EN,1,43,24,1,5,8,4,1,2,4,4,2,1,2,2,1,3,2,1,3,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,5,4,1,3,2,3,3,1,2,3,2,1,3,2,10,10,7,great
2018-07-31 13:20:55,2018-07-31 13:30:59,0,100,604,1,2018-07-31 13:31:00,R_cHcWQEZzLt7P1Vn,EN,1,25,29,1,6,2,1,1,5,1,2,2,2,1,1,1,2,3,2,5,5,3,3,2,4,NA,NA,1,NA,NA,NA,NA,1,2,3,2,2,5,1,2,4,2,1,1,1,2,2,2,1,1,11,11,NA,NA
2018-07-31 13:44:31,2018-07-31 13:50:29,0,100,358,1,2018-07-31 13:50:30,R_2aafKRDHIHiar4N,EN,1,21,39,2,3,7,3,2,3,3,5,5,5,3,3,3,5,1,5,3,3,3,3,1,1,NA,NA,NA,1,NA,1,NA,NA,2,1,4,3,3,3,2,3,3,2,2,1,5,5,5,4,4,11,11,NA,"climate change is a reality, it will happen regardless of ""green"" energy or not.  Manufacture and impact of ""green"" energy is expensive, and uses non-renewable resources. There is no such thing as a free ride."
2018-07-31 13:47:43,2018-07-31 13:51:47,0,100,244,1,2018-07-31 13:51:48,R_3qRa4qmgVwY4oqq,EN,1,15,27,1,2,1,5,2,5,4,1,1,1,1,1,1,4,1,5,5,5,4,3,1,3,1,1,1,NA,NA,NA,NA,1,3,3,3,1,5,1,1,5,1,1,1,1,1,1,2,2,2,12,11,NA,NA
2018-07-31 13:51:16,2018-07-31 13:56:38,0,100,322,1,2018-07-31 13:56:39,R_prP9kmvIxkT94uB,EN,1,54,30,1,6,8,3,2,1,1,3,2,2,2,2,1,1,2,1,2,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,1,5,4,2,3,4,2,2,3,2,1,2,2,2,2,2,3,2,11,11,NA,GOOD AND USEFUL STUDY
2018-07-31 13:52:19,2018-07-31 13:57:19,0,100,300,1,2018-07-31 13:57:20,R_72qVuFqmdUt4EQV,EN,1,43,29,1,5,10,4,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,NA,1,NA,NA,NA,NA,1,2,4,4,1,4,2,2,4,2,2,2,1,1,1,2,1,1,10,10,5,NA
